song_id,song_name,year,ranking,artist_name,artist_position,artist_role,word_count,artist_genre,artist_genres,match_method
609,Crack a Bottle,2009,47,Eminem,1,primary,938.0,detroit hip hop,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",artist_name
610,Crank That (Soulja Boy),2007,20,Soulja Boy Tell 'Em,1,primary,329.0,,,artist_name
611,Crank That (Soulja Boy),2008,54,Soulja Boy Tell 'Em,1,primary,329.0,,,artist_name
612,Crash My Party,2013,69,Luke Bryan,1,primary,384.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
613,Crash and Burn,2000,78,Savage Garden,1,primary,525.0,australian pop,"['australian pop', 'boy band', 'dance pop', 'europop', 'pop rock']",artist_name
614,Crazy,2001,36,K-Ci,1,primary,409.0,new jack swing,['new jack swing'],artist_name
614,Crazy,2001,36,JoJo,2,collaboration,409.0,-,[],artist_name
615,Crazy Girl,2011,76,Eli Young Band,1,primary,241.0,contemporary country,"['contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock', 'outlaw country', 'texas country']",artist_name
616,Crazy for This Girl,2001,54,Evan and Jaron,1,primary,319.0,neo mellow,"['neo mellow', 'pop rock']",artist_name
617,Crazy in Love,2003,4,Beyoncé,1,primary,896.0,dance pop,"['dance pop', 'pop', 'r&b']",artist_name
618,Crazy in Love,2003,4,Jay-Z,1,primary,896.0,dance pop,,lyrics_1.00
619,Cruel Summer,2023,18,Taylor Swift,1,primary,499.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
620,Cruise,2013,9,Florida Georgia Line,1,primary,430.0,contemporary country,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",artist_name
621,Cruise,2013,9,Nelly,1,primary,622.0,dance pop,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",artist_name
622,Crush,2008,76,David Archuleta,1,primary,524.0,dance pop,"['dance pop', 'idol', 'lds youth', 'neo mellow', 'post-teen pop', 'viral pop']",artist_name
623,Cry Baby,2021,77,DaBaby,1,primary,309.0,,,artist_name
624,Cry Baby,2021,77,Megan Thee Stallion,1,primary,544.0,,,artist_name
625,Cry Me a River,2003,30,Justin Timberlake,1,primary,654.0,dance pop,"['dance pop', 'pop']",artist_name
626,Cuff It,2023,29,Beyoncé,1,primary,633.0,dance pop,"['dance pop', 'pop', 'r&b']",artist_name
627,Cupid,2023,44,Fifty Fifty,1,primary,266.0,,,artist_name
628,Cupid's Chokehold,2007,23,Gym Class Heroes,1,primary,627.0,dance pop,"['dance pop', 'emo', 'pop', 'pop punk', 'pop rap']",artist_name
629,Cupid's Chokehold,2007,23,Patrick Stump,1,primary,594.0,neon pop punk,"['neon pop punk', 'pop punk']",artist_name
630,Cut It,2016,91,O.T. Genasis,1,primary,728.0,gangster rap,"['gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'viral trap']",artist_name
631,Cut It,2016,91,Young Dolph,1,primary,728.0,gangster rap,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
632,Cyclone,2007,84,Baby Bash,1,primary,606.0,chicano rap,"['chicano rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'latin hip hop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",artist_name
633,Cyclone,2008,71,Baby Bash,1,primary,606.0,chicano rap,"['chicano rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'latin hip hop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",artist_name
634,Cyclone,2007,84,T-Pain,1,primary,606.0,dance pop,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",artist_name
635,Cyclone,2008,71,T-Pain,1,primary,606.0,dance pop,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",artist_name
636,DJ Got Us Fallin' in Love,2010,22,Pitbull,1,primary,547.0,dance pop,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",artist_name
637,DJ Got Us Fallin' in Love,2011,65,Pitbull,1,primary,547.0,dance pop,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",artist_name
638,DJ Got Us Fallin' in Love,2010,22,Usher,1,primary,547.0,atl hip hop,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
639,DJ Got Us Fallin' in Love,2011,65,Usher,1,primary,547.0,atl hip hop,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
640,DNA,2017,62,Kendrick Lamar,1,primary,707.0,conscious hip hop,"['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",artist_name
641,Dakiti,2021,28,Bad Bunny,1,primary,382.0,reggaeton,"['reggaeton', 'trap latino']",artist_name
642,Dakiti,2021,28,Jhay Cortez,1,primary,382.0,reggaeton,,lyrics_1.00
643,Damaged,2008,42,Danity Kane,1,primary,626.0,dance pop,"['dance pop', 'deep pop r&b', 'girl group', 'hip pop', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
644,Damn Strait,2022,93,Scotty McCreery,1,primary,374.0,contemporary country,"['contemporary country', 'country', 'country road', 'modern country rock']",artist_name
645,Damn!,2003,46,Lil Jon,1,primary,938.0,atl hip hop,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'pop rap', 'southern hip hop']",artist_name
646,Damn!,2004,68,Lil Jon,1,primary,938.0,atl hip hop,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'pop rap', 'southern hip hop']",artist_name
647,Damn!,2003,46,YoungBloodZ,1,primary,938.0,atl hip hop,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
648,Damn!,2004,68,YoungBloodZ,1,primary,938.0,atl hip hop,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
649,Dance (A$$),2012,57,Big Sean,1,primary,506.0,detroit hip hop,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
650,Dance (A$$),2012,57,Nicki Minaj,1,primary,379.0,dance pop,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",artist_name
651,Dance Monkey,2020,14,Tones and I,1,primary,468.0,,,artist_name
652,Dance the Night,2023,35,Dua Lipa,1,primary,430.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",artist_name
653,Dance with Me,2000,89,Debelah Morgan,1,primary,542.0,-,[],artist_name
654,Dance with Me,2001,93,Debelah Morgan,1,primary,542.0,-,[],artist_name
655,"Dance, Dance",2006,33,Fall Out Boy,1,primary,342.0,emo,"['emo', 'modern rock', 'pop punk']",artist_name
656,Dancin' in the Country,2023,61,Tyler Hubbard,1,primary,407.0,,,artist_name
657,Dancing with a Stranger,2019,14,Normani,1,primary,309.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'r&b']",artist_name
658,Dancing with a Stranger,2019,14,Sam Smith,1,primary,309.0,pop,['pop'],artist_name
659,Danger (Been So Long),2001,58,Mystikal,1,primary,630.0,crunk,"['crunk', 'dirty south rap', 'gangster rap', 'new orleans rap']",artist_name
660,Danger (Been So Long),2001,58,Nivea,1,primary,630.0,atl hip hop,"['atl hip hop', 'deep pop r&b', 'hip pop', 'r&b', 'urban contemporary']",artist_name
661,Dangerous,2008,29,Akon,1,primary,609.0,dance pop,"['dance pop', 'pop', 'pop rap']",artist_name
662,Dangerous,2008,29,Kardinal Offishall,1,primary,609.0,pop rap,"['pop rap', 'toronto rap']",artist_name
663,Dangerous Woman,2016,36,Ariana Grande,1,primary,427.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
664,Dani California,2006,23,Red Hot Chili Peppers,1,primary,308.0,alternative rock,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']",artist_name
665,Dark Horse,2014,2,Juicy J,1,primary,491.0,crunk,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
666,Dark Horse,2014,2,Katy Perry,1,primary,491.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
667,Daughters,2005,83,John Mayer,1,primary,248.0,neo mellow,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",artist_name
668,Day 'n' Nite,2009,28,Kid Cudi,1,primary,360.0,hip hop,"['hip hop', 'pop rap', 'rap']",artist_name
669,Daylight,2023,62,David Kushner,1,primary,348.0,,,artist_name
670,Daylight,2013,35,Maroon 5,1,primary,425.0,pop,['pop'],artist_name
671,Days Go By,2002,80,Dirty Vegas,1,primary,196.0,big beat,"['big beat', 'electronic']",artist_name
672,Dead and Gone,2009,12,Justin Timberlake,1,primary,935.0,dance pop,"['dance pop', 'pop']",artist_name
673,Dead and Gone,2009,12,T.I.,1,primary,935.0,atl hip hop,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
674,Dear Future Husband,2015,74,Meghan Trainor,1,primary,400.0,dance pop,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'uk pop']",artist_name
675,Death Bed,2020,43,Beabadoobee,1,primary,179.0,,,artist_name
676,Death Bed,2020,43,Powfu,1,primary,393.0,,,artist_name
677,Deja Vu,2021,13,Olivia Rodrigo,1,primary,331.0,,,artist_name
678,Delicate,2018,24,Taylor Swift,1,primary,541.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
679,Demons,2013,62,Imagine Dragons,1,primary,341.0,modern rock,"['modern rock', 'rock']",artist_name
680,Demons,2014,23,Imagine Dragons,1,primary,341.0,modern rock,"['modern rock', 'rock']",artist_name
681,Desert Rose,2000,50,Cheb Mami,1,primary,336.0,permanent wave,,lyrics_1.00
682,Desert Rose,2000,50,Sting,1,primary,336.0,permanent wave,"['permanent wave', 'soft rock']",artist_name
683,Despacito (Remix),2017,2,Daddy Yankee,1,primary,490.0,latin,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",artist_name
684,Despacito (Remix),2017,2,Justin Bieber,1,primary,490.0,canadian pop,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",artist_name
685,Despacito (Remix),2017,2,Luis Fonsi,1,primary,490.0,latin,"['latin', 'latin pop', 'pop', 'tropical']",artist_name
686,Después de la Playa,2022,78,Bad Bunny,1,primary,413.0,reggaeton,"['reggaeton', 'trap latino']",artist_name
687,Deuces,2010,68,Chris Brown,1,primary,771.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",artist_name
688,Deuces,2010,68,Kevin McCall,1,primary,771.0,-,[],artist_name
689,Deuces,2010,68,Tyga,1,primary,771.0,pop,"['pop', 'pop rap', 'rap', 'trap music']",artist_name
690,Dial Drunk,2023,80,Noah Kahan,1,primary,477.0,dfw rap,,lyrics_0.97
691,Dial Drunk,2023,80,Post Malone,1,primary,514.0,dfw rap,"['dfw rap', 'pop', 'rap']",artist_name
692,Diamonds,2012,94,Rihanna,1,primary,398.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
693,Diamonds,2013,27,Rihanna,1,primary,398.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
694,Diary,2004,34,Alicia Keys,1,primary,268.0,hip pop,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",artist_name
695,Diary,2004,34,Tony! Toni! Toné!,1,primary,268.0,dance pop,"['dance pop', 'funk', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'southern hip hop', 'urban contemporary']",artist_name
696,Die Young,2012,85,Kesha,1,primary,482.0,dance pop,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop']",artist_name
697,Die Young,2013,57,Kesha,1,primary,482.0,dance pop,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop']",artist_name
698,Die a Happy Man,2016,64,Thomas Rhett,1,primary,327.0,contemporary country,"['contemporary country', 'country', 'country road', 'modern country rock']",artist_name
699,Die for You,2023,7,Ariana Grande,1,primary,338.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
700,Die for You,2023,7,The Weeknd,1,primary,484.0,canadian contemporary r&b,"['canadian contemporary r&b', 'canadian pop', 'pop', 'rap']",artist_name
701,Die from a Broken Heart,2020,65,Maddie,1,primary,305.0,contemporary country,,lyrics_1.00
701,Die from a Broken Heart,2020,65,Tae,2,collaboration,305.0,contemporary country,,lyrics_1.00
702,Differences,2001,50,Ginuwine,1,primary,643.0,dance pop,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",artist_name
703,Differences,2002,68,Ginuwine,1,primary,643.0,dance pop,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",artist_name
704,Dilemma,2002,4,Kelly Rowland,1,primary,937.0,atl hip hop,"['atl hip hop', 'dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
705,Dilemma,2002,4,Nelly,1,primary,937.0,dance pop,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",artist_name
706,Dior,2020,83,Pop Smoke,1,primary,497.0,,,artist_name
707,Dip It Low,2004,23,Christina Milian,1,primary,730.0,dance pop,"['dance pop', 'europop', 'hip pop', 'r&b', 'urban contemporary']",artist_name
708,Dirt,2014,66,Florida Georgia Line,1,primary,531.0,contemporary country,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",artist_name
709,Dirt Off Your Shoulder,2004,21,Jay-Z,1,primary,744.0,,,artist_name
710,Dirt Road Anthem,2011,43,Jason Aldean,1,primary,506.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
711,Dirty Little Secret,2006,48,The All-American Rejects,1,primary,300.0,modern rock,"['modern rock', 'neo mellow', 'pop', 'pop punk', 'pop rock', 'post-grunge']",artist_name
712,Disco Inferno,2005,11,50 Cent,1,primary,652.0,east coast hip hop,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",artist_name
713,Disturbia,2008,16,Rihanna,1,primary,632.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
714,Disturbia,2009,77,Rihanna,1,primary,632.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
715,Diva,2009,82,Beyoncé,1,primary,865.0,dance pop,"['dance pop', 'pop', 'r&b']",artist_name
716,Do I Make You Proud,2006,99,Taylor Hicks,1,primary,329.0,idol,['idol'],artist_name
717,Do It to It,2006,56,Cherish,1,primary,905.0,atl hip hop,"['atl hip hop', 'deep pop r&b', 'girl group', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",artist_name
718,Do It to It,2006,56,Sean P,1,primary,905.0,atl hip hop,,lyrics_1.00
719,Do Re Mi,2017,98,Blackbear,1,primary,465.0,pop,['pop'],artist_name
720,Do What U Want,2014,84,Lady Gaga,1,primary,607.0,dance pop,"['dance pop', 'pop']",artist_name
721,Do What U Want,2014,84,R. Kelly,1,primary,607.0,-,[],artist_name
722,Do You Remember,2010,53,Jay Sean,1,primary,672.0,australian pop,"['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",artist_name
723,Do You Remember,2010,53,Lil Jon,1,primary,672.0,atl hip hop,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'pop rap', 'southern hip hop']",artist_name
724,Do You Remember,2010,53,Sean Paul,1,primary,672.0,-,[],artist_name
725,Does to Me,2020,93,Eric Church,1,primary,411.0,contemporary country,"['contemporary country', 'country', 'country road', 'modern country rock']",artist_name
726,Does to Me,2020,93,Luke Combs,1,primary,411.0,contemporary country,"['contemporary country', 'country road']",artist_name
727,Doesn't Really Matter,2000,18,Janet Jackson,1,primary,863.0,dance pop,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'r&b', 'urban contemporary']",artist_name
728,Doin' This,2022,71,Luke Combs,1,primary,414.0,contemporary country,"['contemporary country', 'country road']",artist_name
729,Domino,2012,46,Jessie J,1,primary,439.0,australian pop,"['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'uk pop']",artist_name
730,Don't,2016,35,Bryson Tiller,1,primary,412.0,pop,"['pop', 'pop rap', 'rap', 'trap music']",artist_name
731,Don't,2014,52,Ed Sheeran,1,primary,628.0,pop,"['pop', 'uk pop']",artist_name
732,Don't,2015,92,Ed Sheeran,1,primary,628.0,pop,"['pop', 'uk pop']",artist_name
733,Don't Cha,2005,9,Busta Rhymes,1,primary,676.0,east coast hip hop,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'rap']",artist_name
734,Don't Cha,2005,9,The Pussycat Dolls,1,primary,700.0,australian pop,"['australian pop', 'dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'uk pop', 'urban contemporary']",artist_name
735,Don't Forget About Us,2006,50,Mariah Carey,1,primary,630.0,dance pop,"['dance pop', 'pop', 'r&b', 'urban contemporary']",artist_name
736,Don't Happen Twice,2001,85,Kenny Chesney,1,primary,230.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
737,Don't Know Why,2003,97,Norah Jones,1,primary,170.0,neo mellow,['neo mellow'],artist_name
738,Don't Let Me Down,2016,8,Daya,1,primary,422.0,-,[],artist_name
739,Don't Let Me Down,2016,8,The Chainsmokers,1,primary,422.0,electropop,"['electropop', 'pop', 'tropical house']",artist_name
740,Don't Let Me Get Me,2002,36,Pink,1,primary,398.0,,,artist_name
741,Don't Lie,2005,81,The Black Eyed Peas,1,primary,327.0,dance pop,"['dance pop', 'pop', 'pop rap']",artist_name
742,Don't Matter,2007,11,Akon,1,primary,660.0,dance pop,"['dance pop', 'pop', 'pop rap']",artist_name
743,Don't Mess with My Man,2003,38,Jagged Edge,1,primary,745.0,atl hip hop,"['atl hip hop', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']",artist_name
744,Don't Mess with My Man,2003,38,Nivea,1,primary,720.0,atl hip hop,"['atl hip hop', 'deep pop r&b', 'hip pop', 'r&b', 'urban contemporary']",artist_name
745,Don't Mind,2016,48,Kent Jones,1,primary,582.0,miami hip hop,"['miami hip hop', 'viral trap']",artist_name
746,Don't Phunk with My Heart,2005,13,The Black Eyed Peas,1,primary,2178.0,dance pop,"['dance pop', 'pop', 'pop rap']",artist_name
747,Don't Start Now,2020,4,Dua Lipa,1,primary,346.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",artist_name
748,Don't Stop the Music,2008,17,Rihanna,1,primary,829.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
749,Don't Tell 'Em,2014,42,Jeremih,1,primary,854.0,chicago rap,"['chicago rap', 'dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",artist_name
750,Don't Tell 'Em,2014,42,YG,1,primary,854.0,cali rap,"['cali rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
751,Don't Tell Me,2004,92,Avril Lavigne,1,primary,370.0,canadian pop,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",artist_name
752,Don't Tell Me,2001,34,Madonna,1,primary,297.0,dance pop,['dance pop'],artist_name
753,Don't Think I'm Not,2000,86,Kandi,1,primary,606.0,hip pop,"['hip pop', 'r&b', 'urban contemporary']",artist_name
754,Don't Trust Me,2009,30,3OH!3,1,primary,487.0,dance pop,"['dance pop', 'electropowerpop', 'pop punk', 'pop rap', 'post-teen pop']",artist_name
755,Don't Wake Me Up,2012,56,Chris Brown,1,primary,326.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",artist_name
756,Don't Wanna Go Home,2011,87,Jason Derulo,1,primary,474.0,dance pop,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",artist_name
757,Don't Wanna Know,2017,38,Kendrick Lamar,1,primary,619.0,conscious hip hop,"['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",artist_name
758,Don't Wanna Know,2017,38,Maroon 5,1,primary,619.0,pop,['pop'],artist_name
759,Don't Wanna Try,2003,71,Frankie J,1,primary,485.0,dance pop,"['dance pop', 'r&b', 'urban contemporary']",artist_name
760,Don't You Wanna Stay,2011,68,Jason Aldean,1,primary,237.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
761,Don't You Wanna Stay,2011,68,Kelly Clarkson,1,primary,237.0,australian pop,"['australian pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'uk pop']",artist_name
762,Don't You Worry Child,2013,26,John Martin,1,primary,286.0,pop edm,['pop edm'],artist_name
763,Don't You Worry Child,2013,26,Swedish House Mafia,1,primary,286.0,big room,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house']",artist_name
764,Down,2009,20,Jay Sean,1,primary,440.0,australian pop,"['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",artist_name
765,Down,2010,41,Jay Sean,1,primary,440.0,australian pop,"['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",artist_name
766,Down,2009,20,Lil Wayne,1,primary,541.0,hip hop,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",artist_name
767,Down,2010,41,Lil Wayne,1,primary,541.0,hip hop,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",artist_name
768,Down,2017,90,Marian Hill,1,primary,527.0,electropop,['electropop'],artist_name
769,Down 4 U,2002,44,Ashanti,1,primary,814.0,dance pop,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",artist_name
770,Down 4 U,2002,44,Charli Baltimore,1,primary,561.0,hip pop,['hip pop'],artist_name
771,Down 4 U,2002,44,Ja Rule,1,primary,814.0,dance pop,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'rap', 'urban contemporary']",artist_name
772,Down 4 U,2002,44,Vita,1,primary,814.0,-,[],artist_name
773,Down in the DM,2016,69,Nicki Minaj,1,primary,779.0,dance pop,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",artist_name
774,Down in the DM,2016,69,Yo Gotti,1,primary,471.0,dirty south rap,"['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'viral trap']",artist_name
775,Down on Me,2011,22,50 Cent,1,primary,779.0,east coast hip hop,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",artist_name
776,Down on Me,2011,22,Jeremih,1,primary,779.0,chicago rap,"['chicago rap', 'dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",artist_name
777,Downtown,2015,84,Eric Nally,1,primary,772.0,east coast hip hop,,lyrics_1.00
778,Downtown,2015,84,Grandmaster Caz,1,primary,772.0,east coast hip hop,,lyrics_1.00
779,Downtown,2015,84,Kool Moe Dee,1,primary,772.0,east coast hip hop,"['east coast hip hop', 'electro', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip house', 'new jack swing', 'old school hip hop', 'rap']",artist_name
780,Downtown,2013,93,Lady Antebellum,1,primary,383.0,contemporary country,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",artist_name
781,Downtown,2015,84,Macklemore,1,primary,772.0,pop rap,['pop rap'],artist_name
781,Downtown,2015,84,Ryan Lewis,2,collaboration,772.0,east coast hip hop,,lyrics_1.00
782,Downtown,2015,84,Melle Mel,1,primary,772.0,east coast hip hop,,lyrics_1.00
783,Drag Me Down,2015,65,One Direction,1,primary,404.0,boy band,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",artist_name
784,Drank in My Cup,2012,78,Kirko Bangz,1,primary,588.0,deep pop r&b,"['deep pop r&b', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
785,Drift Away,2003,19,Dobie Gray,1,primary,320.0,motown,"['motown', 'northern soul']",artist_name
786,Drift Away,2003,19,Uncle Kracker,1,primary,392.0,contemporary country,"['contemporary country', 'country', 'country road', 'pop rock', 'post-grunge']",artist_name
787,Drinkin' Beer. Talkin' God. Amen.,2021,99,Chase Rice,1,primary,312.0,contemporary country,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",artist_name
788,Drinkin' Beer. Talkin' God. Amen.,2021,99,Florida Georgia Line,1,primary,312.0,contemporary country,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",artist_name
789,Drip Too Hard,2019,26,Gunna,1,primary,549.0,atl hip hop,"['atl hip hop', 'rap', 'southern hip hop', 'trap music']",artist_name
790,Drip Too Hard,2019,26,Lil Baby,1,primary,549.0,atl hip hop,"['atl hip hop', 'atl trap', 'rap', 'trap music']",artist_name
791,Drive,2001,21,Incubus,1,primary,255.0,alternative metal,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']",artist_name
792,Drive (For Daddy Gene),2002,86,Alan Jackson,1,primary,463.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
793,Drive By,2012,19,Train,1,primary,429.0,neo mellow,"['neo mellow', 'pop', 'pop rock']",artist_name
794,Drivers License,2021,8,Olivia Rodrigo,1,primary,397.0,,,artist_name
795,Drop It Like It's Hot,2004,71,Pharrell,1,primary,868.0,g funk,,lyrics_1.00
796,Drop It Like It's Hot,2005,23,Pharrell,1,primary,868.0,g funk,,lyrics_1.00
797,Drop It Like It's Hot,2004,71,Snoop Dogg,1,primary,868.0,g funk,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",artist_name
798,Drop It Like It's Hot,2005,23,Snoop Dogg,1,primary,868.0,g funk,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",artist_name
799,Drops of Jupiter (Tell Me),2001,4,Train,1,primary,461.0,neo mellow,"['neo mellow', 'pop', 'pop rock']",artist_name
800,Drowning,2017,81,A Boogie wit da Hoodie,1,primary,610.0,rap,"['rap', 'trap music']",artist_name
801,Drowning,2017,81,Kodak Black,1,primary,610.0,florida rap,"['florida rap', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
802,Drunk in Love,2014,35,Beyoncé,1,primary,609.0,dance pop,"['dance pop', 'pop', 'r&b']",artist_name
803,Drunk in Love,2014,35,Jay-Z,1,primary,609.0,dance pop,,lyrics_1.00
804,Drunk on You,2012,53,Luke Bryan,1,primary,315.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
805,Drunk on a Plane,2014,79,Dierks Bentley,1,primary,419.0,contemporary country,"['contemporary country', 'country', 'country road', 'modern country rock']",artist_name
